Entrez_Gene_Id,DepMap_ID
9699,ACH-000225
114788,ACH-000225
7075,ACH-000226
26033,ACH-000226
89858,ACH-000226
51454,ACH-000226
79658,ACH-000226
0,ACH-000226
2137,ACH-000226
341640,ACH-000227
5604,ACH-000227
4763,ACH-000227
1264,ACH-000227
26018,ACH-000227
79633,ACH-000227
27130,ACH-000227
2147,ACH-000228
2916,ACH-000228
27445,ACH-000228
136306,ACH-000228
201973,ACH-000229
9223,ACH-000230
53904,ACH-000231
5728,ACH-000231
7157,ACH-000231
50487,ACH-000231
55209,ACH-000231
2560,ACH-000231
337876,ACH-000231
79628,ACH-000231
117,ACH-000231
5728,ACH-000232
5046,ACH-000232
7157,ACH-000232
22835,ACH-000232
162962,ACH-000232
7273,ACH-000232
1789,ACH-000232
51105,ACH-000232
7038,ACH-000232
2907,ACH-000232
93273,ACH-000233
144423,ACH-000233
7157,ACH-000233
2687,ACH-000233
6892,ACH-000233
284656,ACH-000234
0,ACH-000234
79659,ACH-000234
128611,ACH-000234
170506,ACH-000234
56108,ACH-000234
55631,ACH-000235
1401,ACH-000235
3048,ACH-000235
3845,ACH-000235
7157,ACH-000235
347730,ACH-000235
4133,ACH-000235
79853,ACH-000235
23216,ACH-000235
2895,ACH-000235
324,ACH-000235
340273,ACH-000235
256227,ACH-000235
79017,ACH-000235
9863,ACH-000235
219578,ACH-000235
799,ACH-000235
1029,ACH-000235
81448,ACH-000236
341019,ACH-000236
2200,ACH-000236
7157,ACH-000236
64446,ACH-000236
773,ACH-000236
4703,ACH-000236
1292,ACH-000236
324,ACH-000236
83698,ACH-000236
673,ACH-000236
81501,ACH-000236
7157,ACH-000237
8288,ACH-000237
6794,ACH-000237
79633,ACH-000237
81609,ACH-000238
1270,ACH-000238
4035,ACH-000238
122481,ACH-000238
55625,ACH-000238
7157,ACH-000238
1630,ACH-000238
84964,ACH-000238
147719,ACH-000238
1290,ACH-000238
8436,ACH-000238
55800,ACH-000239
7103,ACH-000239
675,ACH-000239
7157,ACH-000239
4089,ACH-000239
5609,ACH-000239
1134,ACH-000239
6305,ACH-000239
2737,ACH-000239
472,ACH-000240
55244,ACH-000240
392391,ACH-000240
1264,ACH-000241
5340,ACH-000241
84230,ACH-000242
4606,ACH-000242
2560,ACH-000242
1834,ACH-000242
8817,ACH-000242
285761,ACH-000242
9857,ACH-000243
3845,ACH-000243
146395,ACH-000243
57406,ACH-000243
25942,ACH-000244
5290,ACH-000244
80346,ACH-000244
27130,ACH-000244
7157,ACH-000245
51224,ACH-000245
4481,ACH-000245
4609,ACH-000245
3458,ACH-000246
7157,ACH-000246
2781,ACH-000246
7428,ACH-000246
3593,ACH-000246
374308,ACH-000247
338755,ACH-000247
144501,ACH-000247
5604,ACH-000247
4528,ACH-000247
388969,ACH-000247
1293,ACH-000247
10215,ACH-000247
4968,ACH-000247
7048,ACH-000247
6331,ACH-000247
1499,ACH-000247
114792,ACH-000247
3200,ACH-000247
79689,ACH-000247
1142,ACH-000247
9312,ACH-000247
7157,ACH-000248
4622,ACH-000248
8360,ACH-000248
51160,ACH-000248
11085,ACH-000249
9462,ACH-000249
55103,ACH-000249
3845,ACH-000249
4776,ACH-000249
4088,ACH-000249
463,ACH-000249
7157,ACH-000249
284312,ACH-000249
7273,ACH-000249
5746,ACH-000249
55294,ACH-000249
324,ACH-000249
1395,ACH-000249
138803,ACH-000249
353145,ACH-000250
60676,ACH-000250
51338,ACH-000250
6910,ACH-000250
7157,ACH-000250
8288,ACH-000250
83874,ACH-000250
79633,ACH-000250
57486,ACH-000250
57113,ACH-000250
6610,ACH-000250
58985,ACH-000251
441933,ACH-000251
401647,ACH-000251
3845,ACH-000251
7157,ACH-000251
9759,ACH-000251
54726,ACH-000251
170690,ACH-000251
1029,ACH-000251
3845,ACH-000252
2308,ACH-000252
6263,ACH-000252
9717,ACH-000252
7157,ACH-000252
6511,ACH-000252
27181,ACH-000252
1826,ACH-000252
0,ACH-000252
10076,ACH-000253
81025,ACH-000253
60676,ACH-000253
644168,ACH-000253
11016,ACH-000253
51339,ACH-000253
147657,ACH-000253
10884,ACH-000253
324,ACH-000253
0,ACH-000253
10142,ACH-000253
673,ACH-000253
8777,ACH-000253
23245,ACH-000253
10100,ACH-000254
7157,ACH-000254
4087,ACH-000254
140733,ACH-000254
5740,ACH-000254
256227,ACH-000254
204962,ACH-000255
57178,ACH-000255
120,ACH-000255
22795,ACH-000255
6710,ACH-000255
3418,ACH-000255
7157,ACH-000255
7348,ACH-000255
7018,ACH-000255
7227,ACH-000255
3257,ACH-000256
7157,ACH-000256
30835,ACH-000256
170958,ACH-000256
373856,ACH-000256
256144,ACH-000257
83700,ACH-000257
390437,ACH-000257
9710,ACH-000257
30818,ACH-000257
10056,ACH-000257
340024,ACH-000257
9509,ACH-000257
8701,ACH-000257
9312,ACH-000257
1584,ACH-000257
83481,ACH-000257
1993,ACH-000257
7143,ACH-000258
4837,ACH-000258
479,ACH-000258
440279,ACH-000258
84467,ACH-000258
2044,ACH-000258
673,ACH-000258
4481,ACH-000258
93035,ACH-000258
3738,ACH-000259
55366,ACH-000259
81318,ACH-000259
57634,ACH-000259
148254,ACH-000259
238,ACH-000259
7220,ACH-000259
0,ACH-000259
203238,ACH-000259
1029,ACH-000259
1993,ACH-000259
4893,ACH-000260
1003,ACH-000260
4772,ACH-000260
130497,ACH-000260
6328,ACH-000260
7273,ACH-000260
57466,ACH-000260
389206,ACH-000260
27130,ACH-000260
128153,ACH-000261
56243,ACH-000261
79026,ACH-000261
7157,ACH-000261
51588,ACH-000261
3579,ACH-000261
4008,ACH-000262
5879,ACH-000262
58512,ACH-000263
58512,ACH-000263
26579,ACH-000263
32,ACH-000263
26534,ACH-000263
7157,ACH-000263
7273,ACH-000263
57683,ACH-000263
63925,ACH-000263
729230,ACH-000263
9774,ACH-000263
114991,ACH-000263
79751,ACH-000264
887,ACH-000264
3845,ACH-000264
8085,ACH-000264
7157,ACH-000264
129446,ACH-000264
7273,ACH-000264
7273,ACH-000264
85453,ACH-000264
3845,ACH-000265
160418,ACH-000265
57194,ACH-000265
170691,ACH-000265
1005,ACH-000265
10880,ACH-000265
83872,ACH-000266
8029,ACH-000266
51773,ACH-000266
3845,ACH-000266
7157,ACH-000266
9120,ACH-000266
55968,ACH-000266
81792,ACH-000266
26038,ACH-000267
2629,ACH-000267
25766,ACH-000267
4071,ACH-000267
27284,ACH-000267
51043,ACH-000268
339479,ACH-000268
79098,ACH-000268
23524,ACH-000268
7157,ACH-000268
7307,ACH-000268
0,ACH-000268
84814,ACH-000268
26038,ACH-000269
390061,ACH-000269
338917,ACH-000269
593,ACH-000269
55257,ACH-000269
2983,ACH-000269
9774,ACH-000269
26230,ACH-000269
673,ACH-000269
79605,ACH-000270
3845,ACH-000270
7157,ACH-000270
8735,ACH-000270
83889,ACH-000270
6335,ACH-000270
64092,ACH-000270
389207,ACH-000270
1767,ACH-000270
0,ACH-000270
1029,ACH-000270
116443,ACH-000270
23499,ACH-000271
5728,ACH-000271
26534,ACH-000271
10847,ACH-000271
7157,ACH-000271
6093,ACH-000271
30845,ACH-000271
1794,ACH-000271
57673,ACH-000271
2146,ACH-000271
5993,ACH-000272
55066,ACH-000272
7428,ACH-000272
3699,ACH-000272
26031,ACH-000272
23318,ACH-000273
4649,ACH-000273
7157,ACH-000273
222537,ACH-000273
79752,ACH-000273
4893,ACH-000274
23269,ACH-000274
80031,ACH-000274
84289,ACH-000274
9693,ACH-000274
55781,ACH-000274
1794,ACH-000274
1310,ACH-000274
117,ACH-000274
1302,ACH-000275
3486,ACH-000275
7157,ACH-000276
256051,ACH-000276
339745,ACH-000276
55700,ACH-000277
55328,ACH-000277
338323,ACH-000277
7157,ACH-000277
218,ACH-000277
22924,ACH-000277
790,ACH-000277
27255,ACH-000277
92999,ACH-000277
3781,ACH-000277
56131,ACH-000277
10969,ACH-000278
7127,ACH-000278
7157,ACH-000278
54623,ACH-000278
324,ACH-000278
349075,ACH-000278
7157,ACH-000279
4358,ACH-000279
85441,ACH-000279
729330,ACH-000279
5540,ACH-000280
311,ACH-000280
0,ACH-000280
23111,ACH-000280
5290,ACH-000280
153643,ACH-000280
389384,ACH-000280
5142,ACH-000281
1316,ACH-000281
2894,ACH-000281
26579,ACH-000281
3845,ACH-000281
113146,ACH-000281
7157,ACH-000281
284459,ACH-000281
9290,ACH-000281
6789,ACH-000281
8618,ACH-000281
8615,ACH-000281
84779,ACH-000281
23506,ACH-000281
135941,ACH-000281
797,ACH-000282
219958,ACH-000282
317781,ACH-000282
57578,ACH-000282
794,ACH-000282
7157,ACH-000282
6794,ACH-000282
389151,ACH-000282
2880,ACH-000282
673,ACH-000282
120586,ACH-000283
6520,ACH-000283
4625,ACH-000283
7562,ACH-000283
79623,ACH-000283
5651,ACH-000283
6598,ACH-000283
673,ACH-000283
57554,ACH-000284
10847,ACH-000284
199713,ACH-000284
375318,ACH-000284
9509,ACH-000284
6505,ACH-000284
57489,ACH-000285
6520,ACH-000285
3845,ACH-000285
1387,ACH-000285
146198,ACH-000285
7157,ACH-000285
7157,ACH-000285
63897,ACH-000285
28954,ACH-000285
57633,ACH-000285
81792,ACH-000285
4609,ACH-000285
27130,ACH-000285
80308,ACH-000286
6262,ACH-000286
1850,ACH-000286
3845,ACH-000286
440279,ACH-000286
7157,ACH-000286
90485,ACH-000286
9392,ACH-000286
8994,ACH-000286
64409,ACH-000286
343171,ACH-000287
390154,ACH-000287
144568,ACH-000287
7157,ACH-000287
7157,ACH-000287
57683,ACH-000287
56884,ACH-000287
55770,ACH-000287
5314,ACH-000287
4609,ACH-000287
79739,ACH-000288
148327,ACH-000288
7157,ACH-000288
3965,ACH-000288
92285,ACH-000288
64135,ACH-000288
57520,ACH-000288
6550,ACH-000288
6262,ACH-000289
5728,ACH-000289
3785,ACH-000289
131873,ACH-000289
9265,ACH-000289
25893,ACH-000290
399814,ACH-000290
1740,ACH-000290
120892,ACH-000290
7157,ACH-000290
51305,ACH-000290
8100,ACH-000291
7157,ACH-000291
4089,ACH-000291
23332,ACH-000291
22839,ACH-000291
1292,ACH-000291
389208,ACH-000291
1767,ACH-000291
1452,ACH-000291
673,ACH-000291
9108,ACH-000291
121256,ACH-000292
7157,ACH-000292
5179,ACH-000292
3481,ACH-000293
7157,ACH-000293
2993,ACH-000293
55294,ACH-000293
10142,ACH-000293
23245,ACH-000293
56165,ACH-000294
7157,ACH-000294
6476,ACH-000294
2261,ACH-000294
116369,ACH-000294
10160,ACH-000295
7157,ACH-000295
171023,ACH-000295
6101,ACH-000295
390054,ACH-000296
4684,ACH-000296
9971,ACH-000296
7157,ACH-000296
93134,ACH-000296
6261,ACH-000296
57486,ACH-000296
324,ACH-000296
375567,ACH-000296
673,ACH-000296
55093,ACH-000296
51086,ACH-000297
339479,ACH-000297
22800,ACH-000297
219487,ACH-000297
7157,ACH-000297
3883,ACH-000297
7471,ACH-000298
6755,ACH-000298
7157,ACH-000298
220134,ACH-000298
11201,ACH-000298
4680,ACH-000298
131669,ACH-000298
9678,ACH-000298
51678,ACH-000298
6814,ACH-000299
4033,ACH-000299
5781,ACH-000299
5781,ACH-000299
201305,ACH-000299
23451,ACH-000299
64773,ACH-000299
56983,ACH-000299
9513,ACH-000300
7157,ACH-000300
4763,ACH-000300
83990,ACH-000300
64760,ACH-000300
84437,ACH-000301
348158,ACH-000301
5187,ACH-000301
56848,ACH-000301
342945,ACH-000301
8785,ACH-000301
79633,ACH-000301
1620,ACH-000301
347148,ACH-000301
55532,ACH-000302
390157,ACH-000302
160418,ACH-000302
7157,ACH-000302
57136,ACH-000302
4045,ACH-000302
116984,ACH-000302
577,ACH-000302
2737,ACH-000302
5339,ACH-000302
25920,ACH-000302
23418,ACH-000303
391194,ACH-000303
5949,ACH-000303
219793,ACH-000303
311,ACH-000303
3848,ACH-000303
440279,ACH-000303
7157,ACH-000303
6398,ACH-000303
10840,ACH-000303
55714,ACH-000303
81578,ACH-000303
256227,ACH-000303
3486,ACH-000303
219285,ACH-000303
55326,ACH-000303
1029,ACH-000303
9937,ACH-000304
6749,ACH-000304
83661,ACH-000304
79158,ACH-000304
196385,ACH-000304
23503,ACH-000304
3973,ACH-000304
3753,ACH-000304
7047,ACH-000304
1795,ACH-000304
389207,ACH-000304
5295,ACH-000304
84868,ACH-000304
673,ACH-000304
673,ACH-000304
10863,ACH-000304
10863,ACH-000304
137902,ACH-000304
9472,ACH-000305
7157,ACH-000305
7157,ACH-000305
54497,ACH-000305
114805,ACH-000305
23527,ACH-000305
3009,ACH-000305
57670,ACH-000305
9973,ACH-000307
3845,ACH-000307
2065,ACH-000307
122664,ACH-000307
6547,ACH-000307
7157,ACH-000307
131408,ACH-000307
340286,ACH-000307
25893,ACH-000308
7157,ACH-000308
256987,ACH-000308
63923,ACH-000309
65217,ACH-000309
5139,ACH-000309
3845,ACH-000309
79317,ACH-000309
7157,ACH-000309
64135,ACH-000309
7915,ACH-000309
3908,ACH-000309
219578,ACH-000309
58508,ACH-000309
93035,ACH-000309
169044,ACH-000309
5267,ACH-000310
10021,ACH-000310
729288,ACH-000310
974,ACH-000310
9745,ACH-000310
23301,ACH-000310
84804,ACH-000310
1769,ACH-000310
27130,ACH-000310
60495,ACH-000311
3845,ACH-000311
7157,ACH-000311
6794,ACH-000311
6546,ACH-000311
130,ACH-000311
7157,ACH-000312
8710,ACH-000312
1769,ACH-000312
4520,ACH-000313
256536,ACH-000313
140801,ACH-000313
64772,ACH-000313
3845,ACH-000314
7157,ACH-000314
6794,ACH-000314
10054,ACH-000314
6670,ACH-000314
2782,ACH-000315
113201,ACH-000315
5579,ACH-000315
147183,ACH-000315
645104,ACH-000315
9425,ACH-000315
729920,ACH-000315
2146,ACH-000315
22982,ACH-000316
7681,ACH-000316
2558,ACH-000316
3674,ACH-000316
1826,ACH-000316
54487,ACH-000316
3486,ACH-000316
285877,ACH-000316
9760,ACH-000316
57829,ACH-000317
219670,ACH-000317
84623,ACH-000317
9743,ACH-000317
2072,ACH-000317
2064,ACH-000317
81606,ACH-000317
5314,ACH-000317
22873,ACH-000318
7157,ACH-000318
284459,ACH-000318
57679,ACH-000318
5577,ACH-000318
55756,ACH-000318
55662,ACH-000319
5925,ACH-000319
9001,ACH-000319
9817,ACH-000319
147923,ACH-000319
1016,ACH-000319
23037,ACH-000319
1462,ACH-000319
3845,ACH-000320
7157,ACH-000320
3575,ACH-000320
2070,ACH-000320
9774,ACH-000320
92235,ACH-000321
79803,ACH-000321
7157,ACH-000321
162605,ACH-000321
171023,ACH-000321
5550,ACH-000321
6098,ACH-000321
27130,ACH-000321
7399,ACH-000322
9859,ACH-000322
10566,ACH-000322
79611,ACH-000322
4842,ACH-000322
3240,ACH-000322
55273,ACH-000322
94025,ACH-000322
2492,ACH-000322
4084,ACH-000322
50485,ACH-000322
1232,ACH-000322
56110,ACH-000322
222584,ACH-000322
673,ACH-000322
1993,ACH-000322
7157,ACH-000323
7157,ACH-000323
9340,ACH-000323
5707,ACH-000323
89845,ACH-000323
84624,ACH-000323
27130,ACH-000323
55187,ACH-000324
84243,ACH-000324
2633,ACH-000324
81469,ACH-000324
387755,ACH-000324
57451,ACH-000324
9760,ACH-000324
11023,ACH-000325
57101,ACH-000325
7103,ACH-000325
29953,ACH-000325
1137,ACH-000325
4171,ACH-000325
11212,ACH-000325
57161,ACH-000326
7157,ACH-000326
54584,ACH-000326
590,ACH-000326
25800,ACH-000327
6794,ACH-000327
83879,ACH-000327
673,ACH-000327
333926,ACH-000328
5728,ACH-000328
7157,ACH-000328
7157,ACH-000328
1056,ACH-000328
6708,ACH-000329
11016,ACH-000329
146894,ACH-000329
1630,ACH-000329
126248,ACH-000329
79677,ACH-000329
91752,ACH-000329
7363,ACH-000329
2263,ACH-000330
84125,ACH-000330
5781,ACH-000330
83986,ACH-000330
7157,ACH-000330
79582,ACH-000330
51512,ACH-000330
5290,ACH-000330
135886,ACH-000330
7157,ACH-000331
119,ACH-000331
8492,ACH-000331
3845,ACH-000332
54207,ACH-000332
1387,ACH-000332
7157,ACH-000332
4620,ACH-000332
729747,ACH-000332
57655,ACH-000332
8604,ACH-000332
9896,ACH-000332
6098,ACH-000332
4481,ACH-000332
6713,ACH-000332
2475,ACH-000333
5925,ACH-000333
1638,ACH-000333
7157,ACH-000333
353355,ACH-000333
4345,ACH-000333
2122,ACH-000333
673,ACH-000333
10718,ACH-000334
89797,ACH-000334
7157,ACH-000334
7157,ACH-000334
596,ACH-000334
566,ACH-000334
6616,ACH-000334
64800,ACH-000334
56139,ACH-000334
2146,ACH-000334
203074,ACH-000334
10395,ACH-000334
10440,ACH-000335
121227,ACH-000335
113,ACH-000335
1420,ACH-000335
114788,ACH-000335
4893,ACH-000336
27005,ACH-000336
2212,ACH-000336
2494,ACH-000336
5949,ACH-000336
219954,ACH-000336
7024,ACH-000336
1788,ACH-000336
23231,ACH-000336
2028,ACH-000336
7157,ACH-000337
1000,ACH-000337
388650,ACH-000338
5264,ACH-000338
79905,ACH-000338
7157,ACH-000338
124783,ACH-000338
9138,ACH-000338
0,ACH-000338
81545,ACH-000338
64478,ACH-000338
137994,ACH-000338
158358,ACH-000338
5728,ACH-000339
3845,ACH-000339
6938,ACH-000339
7157,ACH-000339
91392,ACH-000339
4121,ACH-000339
57623,ACH-000339
338596,ACH-000340
7157,ACH-000340
84282,ACH-000340
157506,ACH-000340
55811,ACH-000341
5426,ACH-000341
7157,ACH-000341
27255,ACH-000341
25836,ACH-000341
84675,ACH-000341
1993,ACH-000341
9152,ACH-000342
4926,ACH-000342
53942,ACH-000342
4649,ACH-000342
7157,ACH-000342
147741,ACH-000342
79731,ACH-000343
4036,ACH-000343
23671,ACH-000343
3845,ACH-000344
7157,ACH-000344
199692,ACH-000344
5178,ACH-000344
9699,ACH-000344
27130,ACH-000344
8539,ACH-000345
79912,ACH-000345
5178,ACH-000345
238,ACH-000345
84059,ACH-000345
56108,ACH-000345
6482,ACH-000345
27130,ACH-000345
7399,ACH-000346
7733,ACH-000346
23076,ACH-000346
81796,ACH-000346
57127,ACH-000347
7044,ACH-000347
338755,ACH-000347
26579,ACH-000347
3845,ACH-000347
3798,ACH-000347
7103,ACH-000347
57194,ACH-000347
324,ACH-000347
5506,ACH-000347
6674,ACH-000347
284656,ACH-000348
53942,ACH-000348
7157,ACH-000348
129684,ACH-000348
64800,ACH-000348
3708,ACH-000348
7045,ACH-000348
54103,ACH-000348
27445,ACH-000348
673,ACH-000348
11217,ACH-000348
128025,ACH-000349
79596,ACH-000349
3002,ACH-000349
64092,ACH-000349
55130,ACH-000350
3845,ACH-000350
22801,ACH-000350
4619,ACH-000350
51747,ACH-000350
83893,ACH-000350
170690,ACH-000350
324,ACH-000350
3908,ACH-000350
23242,ACH-000350
91584,ACH-000350
79727,ACH-000351
283111,ACH-000351
3359,ACH-000351
10808,ACH-000351
7157,ACH-000351
2917,ACH-000351
5290,ACH-000351
55294,ACH-000351
65250,ACH-000351
10085,ACH-000351
153643,ACH-000351
90362,ACH-000351
160418,ACH-000352
55812,ACH-000352
27152,ACH-000352
1452,ACH-000352
79776,ACH-000352
3321,ACH-000353
240,ACH-000353
143570,ACH-000353
57558,ACH-000353
116986,ACH-000353
59341,ACH-000353
1039,ACH-000353
7157,ACH-000353
7157,ACH-000353
3726,ACH-000353
338,ACH-000353
2028,ACH-000353
84321,ACH-000353
3006,ACH-000353
0,ACH-000353
5506,ACH-000353
10395,ACH-000353
3742,ACH-000354
3845,ACH-000354
55530,ACH-000354
51156,ACH-000354
4692,ACH-000354
7157,ACH-000354
1088,ACH-000354
5136,ACH-000354
164592,ACH-000354
256227,ACH-000354
7157,ACH-000355
205147,ACH-000355
10732,ACH-000355
4299,ACH-000355
80736,ACH-000355
460,ACH-000356
22986,ACH-000356
22873,ACH-000356
7157,ACH-000356
3860,ACH-000356
8529,ACH-000356
1048,ACH-000356
114823,ACH-000356
63892,ACH-000356
23601,ACH-000356
58508,ACH-000356
7553,ACH-000356
388698,ACH-000357
9476,ACH-000357
54910,ACH-000357
91392,ACH-000357
7222,ACH-000357
1130,ACH-000358
7157,ACH-000358
282617,ACH-000358
64100,ACH-000358
5290,ACH-000358
9436,ACH-000358
91584,ACH-000358
158038,ACH-000358
84698,ACH-000359
79651,ACH-000359
91662,ACH-000359
27031,ACH-000359
149041,ACH-000360
60676,ACH-000360
391194,ACH-000360
23268,ACH-000360
8798,ACH-000360
1108,ACH-000360
341350,ACH-000360
160777,ACH-000360
84660,ACH-000360
7157,ACH-000360
8405,ACH-000360
79665,ACH-000360
163081,ACH-000360
151651,ACH-000360
5290,ACH-000360
389207,ACH-000360
286046,ACH-000360
96764,ACH-000360
55486,ACH-000361
673,ACH-000361
94137,ACH-000361
10223,ACH-000362
1791,ACH-000362
6317,ACH-000362
6326,ACH-000362
3635,ACH-000362
10142,ACH-000362
27130,ACH-000362
7157,ACH-000363
6860,ACH-000363
390882,ACH-000363
258,ACH-000363
339965,ACH-000363
339976,ACH-000363
23345,ACH-000363
27130,ACH-000363
8493,ACH-000364
131873,ACH-000364
55299,ACH-000364
3977,ACH-000364
4216,ACH-000364
83787,ACH-000364
55924,ACH-000365
8995,ACH-000365
23041,ACH-000365
8638,ACH-000365
7157,ACH-000365
2146,ACH-000365
55605,ACH-000366
5427,ACH-000366
7157,ACH-000366
8775,ACH-000366
57683,ACH-000366
3699,ACH-000366
4920,ACH-000366
27130,ACH-000366
8672,ACH-000367
80201,ACH-000367
5858,ACH-000367
92737,ACH-000367
27072,ACH-000367
390999,ACH-000368
120586,ACH-000368
57558,ACH-000368
10664,ACH-000368
7157,ACH-000368
3866,ACH-000368
94025,ACH-000368
1789,ACH-000368
5648,ACH-000368
131920,ACH-000368
345651,ACH-000368
80727,ACH-000368
3752,ACH-000369
160728,ACH-000369
23504,ACH-000369
479,ACH-000369
26534,ACH-000369
7157,ACH-000369
7157,ACH-000369
386681,ACH-000369
3134,ACH-000369
4017,ACH-000369
10439,ACH-000369
199964,ACH-000370
5728,ACH-000370
7157,ACH-000370
7157,ACH-000370
7157,ACH-000370
55636,ACH-000370
6146,ACH-000371
7157,ACH-000371
596,ACH-000371
55777,ACH-000371
2146,ACH-000371
4893,ACH-000372
144423,ACH-000372
7157,ACH-000372
55294,ACH-000372
5069,ACH-000372
7399,ACH-000373
25893,ACH-000373
79861,ACH-000373
10714,ACH-000373
3845,ACH-000373
7157,ACH-000373
6532,ACH-000373
8725,ACH-000373
284307,ACH-000373
54497,ACH-000373
182,ACH-000373
56147,ACH-000373
2146,ACH-000373
57562,ACH-000374
7157,ACH-000374
6328,ACH-000374
2028,ACH-000374
11201,ACH-000375
56171,ACH-000375
1834,ACH-000375
89846,ACH-000375
5728,ACH-000376
256764,ACH-000376
7157,ACH-000376
9173,ACH-000376
6332,ACH-000376
79953,ACH-000376
730,ACH-000376
3673,ACH-000376
219578,ACH-000376
221044,ACH-000377
7157,ACH-000377
7772,ACH-000377
256227,ACH-000377
27445,ACH-000377
54809,ACH-000377
25909,ACH-000378
3845,ACH-000378
7103,ACH-000378
7157,ACH-000378
64405,ACH-000378
23517,ACH-000378
256227,ACH-000378
114784,ACH-000379
79577,ACH-000379
0,ACH-000379
7184,ACH-000379
144423,ACH-000379
7157,ACH-000379
2064,ACH-000379
3708,ACH-000379
57795,ACH-000380
390061,ACH-000380
390538,ACH-000380
89839,ACH-000380
23431,ACH-000380
7157,ACH-000380
57624,ACH-000380
57642,ACH-000380
23228,ACH-000380
79633,ACH-000380
7402,ACH-000380
10142,ACH-000380
5506,ACH-000380
114788,ACH-000380
55870,ACH-000381
3845,ACH-000381
7157,ACH-000381
4868,ACH-000381
5290,ACH-000381
3781,ACH-000381
1297,ACH-000381
256227,ACH-000381
3792,ACH-000381
219,ACH-000381
27130,ACH-000381
2494,ACH-000382
90806,ACH-000382
65217,ACH-000382
7157,ACH-000382
324,ACH-000382
2569,ACH-000382
115362,ACH-000383
7157,ACH-000383
388536,ACH-000383
6331,ACH-000383
64946,ACH-000383
256227,ACH-000383
5243,ACH-000383
3751,ACH-000383
9312,ACH-000383
5362,ACH-000384
8445,ACH-000384
1387,ACH-000384
4927,ACH-000384
47,ACH-000384
25791,ACH-000384
253714,ACH-000384
387755,ACH-000385
146894,ACH-000385
9748,ACH-000386
4288,ACH-000386
50863,ACH-000386
51339,ACH-000386
321,ACH-000386
7157,ACH-000386
80206,ACH-000386
2335,ACH-000386
22987,ACH-000386
94137,ACH-000386
4893,ACH-000387
51338,ACH-000387
57578,ACH-000387
7157,ACH-000387
7157,ACH-000387
114801,ACH-000387
5506,ACH-000387
3352,ACH-000388
3845,ACH-000388
1387,ACH-000388
7157,ACH-000388
4089,ACH-000388
51141,ACH-000388
3800,ACH-000388
91752,ACH-000388
1286,ACH-000388
4216,ACH-000388
8460,ACH-000388
4609,ACH-000388
5728,ACH-000389
2621,ACH-000389
390667,ACH-000389
201305,ACH-000389
23512,ACH-000389
8309,ACH-000389
1749,ACH-000389
3075,ACH-000390
256710,ACH-000390
7157,ACH-000390
81792,ACH-000390
729,ACH-000390
56111,ACH-000390
121601,ACH-000391
89839,ACH-000391
23214,ACH-000391
7157,ACH-000391
1029,ACH-000391
27130,ACH-000391
23705,ACH-000392
3709,ACH-000392
4776,ACH-000392
7157,ACH-000392
7157,ACH-000392
10388,ACH-000392
132625,ACH-000392
136895,ACH-000392
168975,ACH-000392
1029,ACH-000392
284486,ACH-000393
9472,ACH-000393
23199,ACH-000393
7157,ACH-000393
7103,ACH-000394
4620,ACH-000394
0,ACH-000394
26211,ACH-000394
158038,ACH-000394
914,ACH-000395
645922,ACH-000395
1387,ACH-000395
7157,ACH-000395
11136,ACH-000395
54795,ACH-000395
2335,ACH-000395
114788,ACH-000395
7157,ACH-000396
2064,ACH-000396
4606,ACH-000396
348807,ACH-000396
57732,ACH-000396
1993,ACH-000396
2633,ACH-000397
6262,ACH-000397
338596,ACH-000397
120,ACH-000397
54893,ACH-000397
7157,ACH-000397
92291,ACH-000397
50487,ACH-000397
5290,ACH-000397
